,id,team,position,total_points,opponent_team,transfers_in,transfers_out,was_home,value,gameweek,1_total_points,1_assists,1_bonus,1_bps,1_clean_sheets,1_creativity,1_goals_conceded,1_goals_scored,1_ict_index,1_influence,1_minutes,1_opponent_team,1_own_goals,1_penalties_missed,1_penalties_saved,1_red_cards,1_round,1_saves,1_selected,1_threat,1_yellow_cards,1_was_home,1_transfers_in,1_transfers_out,1_value,2_total_points,2_assists,2_bonus,2_bps,2_clean_sheets,2_creativity,2_goals_conceded,2_goals_scored,2_ict_index,2_influence,2_minutes,2_opponent_team,2_own_goals,2_penalties_missed,2_penalties_saved,2_red_cards,2_round,2_saves,2_selected,2_threat,2_yellow_cards,2_was_home,2_transfers_in,2_transfers_out,2_value,3_total_points,3_assists,3_bonus,3_bps,3_clean_sheets,3_creativity,3_goals_conceded,3_goals_scored,3_ict_index,3_influence,3_minutes,3_opponent_team,3_own_goals,3_penalties_missed,3_penalties_saved,3_red_cards,3_round,3_saves,3_selected,3_threat,3_yellow_cards,3_was_home,3_transfers_in,3_transfers_out,3_value,4_total_points,4_assists,4_bonus,4_bps,4_clean_sheets,4_creativity,4_goals_conceded,4_goals_scored,4_ict_index,4_influence,4_minutes,4_opponent_team,4_own_goals,4_penalties_missed,4_penalties_saved,4_red_cards,4_round,4_saves,4_selected,4_threat,4_yellow_cards,4_was_home,4_transfers_in,4_transfers_out,4_value
0,1,1,1,0,2,405,2016,True,43,5,0,0,0,0,0,0.0,0,0,0.0,0.0,0,7,0,0,0,0,1,0,23970,0,0,False,0,0,45,0,0,0,0,0,0.0,0,0,0.0,0.0,0,10,0,0,0,0,2,0,24193,0,0,True,1361,6530,44,0,0,0,0,0,0.0,0,0,0.0,0.0,0,3,0,0,0,0,3,0,20960,0,0,False,879,5216,44,0,0,0,0,0,0.0,0,0,0.0,0.0,0,9,0,0,0,0,4,0,18825,0,0,True,577,3565,43
1,1,1,1,0,14,516,1723,False,42,6,0,0,0,0,0,0.0,0,0,0.0,0.0,0,10,0,0,0,0,2,0,24193,0,0,True,1361,6530,44,0,0,0,0,0,0.0,0,0,0.0,0.0,0,3,0,0,0,0,3,0,20960,0,0,False,879,5216,44,0,0,0,0,0,0.0,0,0,0.0,0.0,0,9,0,0,0,0,4,0,18825,0,0,True,577,3565,43,0,0,0,0,0,0.0,0,0,0.0,0.0,0,2,0,0,0,0,5,0,17790,0,0,True,405,2016,43
2,1,1,1,0,4,114,559,False,42,8,0,0,0,0,0,0.0,0,0,0.0,0.0,0,9,0,0,0,0,4,0,18825,0,0,True,577,3565,43,0,0,0,0,0,0.0,0,0,0.0,0.0,0,2,0,0,0,0,5,0,17790,0,0,True,405,2016,43,0,0,0,0,0,0.0,0,0,0.0,0.0,0,14,0,0,0,0,6,0,17133,0,0,False,516,1723,42,0,0,0,0,0,0.0,0,0,0.0,0.0,0,14,0,0,0,0,6,0,17133,0,0,False,516,1723,42
3,1,1,1,0,18,64,1636,True,42,9,0,0,0,0,0,0.0,0,0,0.0,0.0,0,2,0,0,0,0,5,0,17790,0,0,True,405,2016,43,0,0,0,0,0,0.0,0,0,0.0,0.0,0,14,0,0,0,0,6,0,17133,0,0,False,516,1723,42,0,0,0,0,0,0.0,0,0,0.0,0.0,0,14,0,0,0,0,6,0,17133,0,0,False,516,1723,42,0,0,0,0,0,0.0,0,0,0.0,0.0,0,4,0,0,0,0,8,0,16837,0,0,False,114,559,42
4,1,1,1,0,12,148,976,True,42,10,0,0,0,0,0,0.0,0,0,0.0,0.0,0,14,0,0,0,0,6,0,17133,0,0,False,516,1723,42,0,0,0,0,0,0.0,0,0,0.0,0.0,0,14,0,0,0,0,6,0,17133,0,0,False,516,1723,42,0,0,0,0,0,0.0,0,0,0.0,0.0,0,4,0,0,0,0,8,0,16837,0,0,False,114,559,42,0,0,0,0,0,0.0,0,0,0.0,0.0,0,18,0,0,0,0,9,0,15362,0,0,True,64,1636,42
5,1,1,1,0,11,227,456,False,42,11,0,0,0,0,0,0.0,0,0,0.0,0.0,0,14,0,0,0,0,6,0,17133,0,0,False,516,1723,42,0,0,0,0,0,0.0,0,0,0.0,0.0,0,4,0,0,0,0,8,0,16837,0,0,False,114,559,42,0,0,0,0,0,0.0,0,0,0.0,0.0,0,18,0,0,0,0,9,0,15362,0,0,True,64,1636,42,0,0,0,0,0,0.0,0,0,0.0,0.0,0,12,0,0,0,0,10,0,14630,0,0,True,148,976,42
6,1,1,1,0,17,166,260,False,42,13,0,0,0,0,0,0.0,0,0,0.0,0.0,0,18,0,0,0,0,9,0,15362,0,0,True,64,1636,42,0,0,0,0,0,0.0,0,0,0.0,0.0,0,12,0,0,0,0,10,0,14630,0,0,True,148,976,42,0,0,0,0,0,0.0,0,0,0.0,0.0,0,11,0,0,0,0,11,0,14586,0,0,False,227,456,42,0,0,0,0,0,0.0,0,0,0.0,0.0,0,11,0,0,0,0,11,0,14586,0,0,False,227,456,42
7,1,1,1,1,16,137,384,True,42,14,0,0,0,0,0,0.0,0,0,0.0,0.0,0,12,0,0,0,0,10,0,14630,0,0,True,148,976,42,0,0,0,0,0,0.0,0,0,0.0,0.0,0,11,0,0,0,0,11,0,14586,0,0,False,227,456,42,0,0,0,0,0,0.0,0,0,0.0,0.0,0,11,0,0,0,0,11,0,14586,0,0,False,227,456,42,0,0,0,0,0,0.0,0,0,0.0,0.0,0,17,0,0,0,0,13,0,14516,0,0,False,166,260,42
8,1,1,1,0,6,156,317,False,42,15,0,0,0,0,0,0.0,0,0,0.0,0.0,0,11,0,0,0,0,11,0,14586,0,0,False,227,456,42,0,0,0,0,0,0.0,0,0,0.0,0.0,0,11,0,0,0,0,11,0,14586,0,0,False,227,456,42,0,0,0,0,0,0.0,0,0,0.0,0.0,0,17,0,0,0,0,13,0,14516,0,0,False,166,260,42,1,0,0,2,0,1.6,0,0,0.4,2.4,27,16,0,0,0,0,14,0,14398,0,0,True,137,384,42
9,1,1,1,1,20,171,339,False,42,16,0,0,0,0,0,0.0,0,0,0.0,0.0,0,11,0,0,0,0,11,0,14586,0,0,False,227,456,42,0,0,0,0,0,0.0,0,0,0.0,0.0,0,17,0,0,0,0,13,0,14516,0,0,False,166,260,42,1,0,0,2,0,1.6,0,0,0.4,2.4,27,16,0,0,0,0,14,0,14398,0,0,True,137,384,42,0,0,0,0,0,0.0,0,0,0.0,0.0,0,6,0,0,0,0,15,0,14350,0,0,False,156,317,42
10,1,1,1,0,19,663,623,True,42,17,0,0,0,0,0,0.0,0,0,0.0,0.0,0,17,0,0,0,0,13,0,14516,0,0,False,166,260,42,1,0,0,2,0,1.6,0,0,0.4,2.4,27,16,0,0,0,0,14,0,14398,0,0,True,137,384,42,0,0,0,0,0,0.0,0,0,0.0,0.0,0,6,0,0,0,0,15,0,14350,0,0,False,156,317,42,1,0,0,3,0,0.0,0,0,0.0,0.0,1,20,0,0,0,0,16,0,14299,0,0,False,171,339,42
11,1,1,1,0,5,113,220,False,42,18,1,0,0,2,0,1.6,0,0,0.4,2.4,27,16,0,0,0,0,14,0,14398,0,0,True,137,384,42,0,0,0,0,0,0.0,0,0,0.0,0.0,0,6,0,0,0,0,15,0,14350,0,0,False,156,317,42,1,0,0,3,0,0.0,0,0,0.0,0.0,1,20,0,0,0,0,16,0,14299,0,0,False,171,339,42,0,0,0,0,0,0.0,0,0,0.0,0.0,0,19,0,0,0,0,17,0,14551,0,0,True,663,623,42
12,1,1,1,0,15,70,198,True,42,19,0,0,0,0,0,0.0,0,0,0.0,0.0,0,6,0,0,0,0,15,0,14350,0,0,False,156,317,42,1,0,0,3,0,0.0,0,0,0.0,0.0,1,20,0,0,0,0,16,0,14299,0,0,False,171,339,42,0,0,0,0,0,0.0,0,0,0.0,0.0,0,19,0,0,0,0,17,0,14551,0,0,True,663,623,42,0,0,0,0,0,0.0,0,0,0.0,0.0,0,5,0,0,0,0,18,0,14533,0,0,False,113,220,42
13,1,1,1,0,18,108,239,False,42,20,1,0,0,3,0,0.0,0,0,0.0,0.0,1,20,0,0,0,0,16,0,14299,0,0,False,171,339,42,0,0,0,0,0,0.0,0,0,0.0,0.0,0,19,0,0,0,0,17,0,14551,0,0,True,663,623,42,0,0,0,0,0,0.0,0,0,0.0,0.0,0,5,0,0,0,0,18,0,14533,0,0,False,113,220,42,0,0,0,0,0,0.0,0,0,0.0,0.0,0,15,0,0,0,0,19,0,14456,0,0,True,70,198,42
14,2,9,0,2,5,10100,6059,True,45,5,0,0,0,0,0,0.0,0,0,0.0,0.0,0,12,0,0,0,0,1,0,116351,0,0,True,0,0,45,0,0,0,0,0,0.0,0,0,0.0,0.0,0,20,0,0,0,0,2,0,129089,0,0,False,5642,12825,45,2,0,0,15,0,0.0,2,0,2.6,25.8,90,4,0,0,0,0,3,3,121123,0,0,True,3510,16850,45,3,0,0,22,0,0.0,2,0,4.7,46.8,90,1,0,0,0,0,4,6,120315,0,0,False,2998,8665,45
15,2,9,0,3,18,9179,9408,False,45,6,0,0,0,0,0,0.0,0,0,0.0,0.0,0,20,0,0,0,0,2,0,129089,0,0,False,5642,12825,45,2,0,0,15,0,0.0,2,0,2.6,25.8,90,4,0,0,0,0,3,3,121123,0,0,True,3510,16850,45,3,0,0,22,0,0.0,2,0,4.7,46.8,90,1,0,0,0,0,4,6,120315,0,0,False,2998,8665,45,2,0,0,13,0,10.0,1,0,2.9,19.0,90,5,0,0,0,0,5,2,130735,0,0,True,10100,6059,45
16,2,9,0,1,16,30484,5697,False,45,8,3,0,0,22,0,0.0,2,0,4.7,46.8,90,1,0,0,0,0,4,6,120315,0,0,False,2998,8665,45,2,0,0,13,0,10.0,1,0,2.9,19.0,90,5,0,0,0,0,5,2,130735,0,0,True,10100,6059,45,3,0,0,25,0,0.0,2,0,5.8,57.6,90,18,0,0,0,0,6,8,135461,0,0,False,9179,9408,45,3,0,0,25,0,0.0,2,0,5.8,57.6,90,18,0,0,0,0,6,8,135461,0,0,False,9179,9408,45
17,2,9,0,2,15,14046,11184,True,45,9,2,0,0,13,0,10.0,1,0,2.9,19.0,90,5,0,0,0,0,5,2,130735,0,0,True,10100,6059,45,3,0,0,25,0,0.0,2,0,5.8,57.6,90,18,0,0,0,0,6,8,135461,0,0,False,9179,9408,45,3,0,0,25,0,0.0,2,0,5.8,57.6,90,18,0,0,0,0,6,8,135461,0,0,False,9179,9408,45,1,0,0,11,0,0.0,2,0,0.8,8.0,90,16,0,0,0,0,8,1,183836,0,0,False,30484,5697,45
18,2,9,0,2,19,5162,12049,False,45,10,3,0,0,25,0,0.0,2,0,5.8,57.6,90,18,0,0,0,0,6,8,135461,0,0,False,9179,9408,45,3,0,0,25,0,0.0,2,0,5.8,57.6,90,18,0,0,0,0,6,8,135461,0,0,False,9179,9408,45,1,0,0,11,0,0.0,2,0,0.8,8.0,90,16,0,0,0,0,8,1,183836,0,0,False,30484,5697,45,2,0,0,21,0,0.0,4,0,5.0,50.2,90,15,0,0,0,0,9,6,176437,0,0,True,14046,11184,45
19,2,9,0,2,3,11926,6090,True,45,11,3,0,0,25,0,0.0,2,0,5.8,57.6,90,18,0,0,0,0,6,8,135461,0,0,False,9179,9408,45,1,0,0,11,0,0.0,2,0,0.8,8.0,90,16,0,0,0,0,8,1,183836,0,0,False,30484,5697,45,2,0,0,21,0,0.0,4,0,5.0,50.2,90,15,0,0,0,0,9,6,176437,0,0,True,14046,11184,45,2,0,0,17,0,0.0,3,0,3.2,31.8,90,19,0,0,0,0,10,5,170686,0,0,False,5162,12049,45
20,2,9,0,2,11,4340,5945,False,45,13,2,0,0,21,0,0.0,4,0,5.0,50.2,90,15,0,0,0,0,9,6,176437,0,0,True,14046,11184,45,2,0,0,17,0,0.0,3,0,3.2,31.8,90,19,0,0,0,0,10,5,170686,0,0,False,5162,12049,45,2,0,0,18,0,0.0,2,0,3.2,31.6,90,3,0,0,0,0,11,4,178799,0,0,True,11926,6090,45,2,0,0,18,0,0.0,2,0,3.2,31.6,90,3,0,0,0,0,11,4,178799,0,0,True,11926,6090,45
21,2,9,0,10,8,3728,6171,True,45,14,2,0,0,17,0,0.0,3,0,3.2,31.8,90,19,0,0,0,0,10,5,170686,0,0,False,5162,12049,45,2,0,0,18,0,0.0,2,0,3.2,31.6,90,3,0,0,0,0,11,4,178799,0,0,True,11926,6090,45,2,0,0,18,0,0.0,2,0,3.2,31.6,90,3,0,0,0,0,11,4,178799,0,0,True,11926,6090,45,2,0,0,15,0,0.0,2,0,2.3,23.4,90,11,0,0,0,0,13,3,173006,0,0,False,4340,5945,45
22,2,9,0,2,13,6349,6439,False,45,15,2,0,0,18,0,0.0,2,0,3.2,31.6,90,3,0,0,0,0,11,4,178799,0,0,True,11926,6090,45,2,0,0,18,0,0.0,2,0,3.2,31.6,90,3,0,0,0,0,11,4,178799,0,0,True,11926,6090,45,2,0,0,15,0,0.0,2,0,2.3,23.4,90,11,0,0,0,0,13,3,173006,0,0,False,4340,5945,45,10,0,3,35,1,0.0,0,0,4.0,39.6,90,8,0,0,0,0,14,4,171453,0,0,True,3728,6171,45
23,2,9,0,5,14,5166,6424,True,45,16,2,0,0,18,0,0.0,2,0,3.2,31.6,90,3,0,0,0,0,11,4,178799,0,0,True,11926,6090,45,2,0,0,15,0,0.0,2,0,2.3,23.4,90,11,0,0,0,0,13,3,173006,0,0,False,4340,5945,45,10,0,3,35,1,0.0,0,0,4.0,39.6,90,8,0,0,0,0,14,4,171453,0,0,True,3728,6171,45,2,0,0,16,0,0.0,2,0,1.9,19.4,90,13,0,0,0,0,15,3,172523,0,0,False,6349,6439,45
24,2,9,0,6,7,67817,43040,False,45,17,2,0,0,15,0,0.0,2,0,2.3,23.4,90,11,0,0,0,0,13,3,173006,0,0,False,4340,5945,45,10,0,3,35,1,0.0,0,0,4.0,39.6,90,8,0,0,0,0,14,4,171453,0,0,True,3728,6171,45,2,0,0,16,0,0.0,2,0,1.9,19.4,90,13,0,0,0,0,15,3,172523,0,0,False,6349,6439,45,5,0,2,29,0,0.0,2,0,0.0,0.0,90,14,0,0,0,0,16,8,172422,0,0,True,5166,6424,45
25,2,9,0,2,17,25348,4968,True,45,18,10,0,3,35,1,0.0,0,0,4.0,39.6,90,8,0,0,0,0,14,4,171453,0,0,True,3728,6171,45,2,0,0,16,0,0.0,2,0,1.9,19.4,90,13,0,0,0,0,15,3,172523,0,0,False,6349,6439,45,5,0,2,29,0,0.0,2,0,0.0,0.0,90,14,0,0,0,0,16,8,172422,0,0,True,5166,6424,45,6,0,0,23,1,0.0,0,0,0.5,4.8,90,7,0,0,0,0,17,0,199970,0,0,False,67817,43040,45
26,2,9,0,10,10,40051,6517,False,45,19,2,0,0,16,0,0.0,2,0,1.9,19.4,90,13,0,0,0,0,15,3,172523,0,0,False,6349,6439,45,5,0,2,29,0,0.0,2,0,0.0,0.0,90,14,0,0,0,0,16,8,172422,0,0,True,5166,6424,45,6,0,0,23,1,0.0,0,0,0.5,4.8,90,7,0,0,0,0,17,0,199970,0,0,False,67817,43040,45,2,0,0,20,0,0.0,1,0,1.9,19.2,90,17,0,0,0,0,18,2,222038,0,0,True,25348,4968,45
27,2,9,0,3,15,14011,17850,False,45,20,5,0,2,29,0,0.0,2,0,0.0,0.0,90,14,0,0,0,0,16,8,172422,0,0,True,5166,6424,45,6,0,0,23,1,0.0,0,0,0.5,4.8,90,7,0,0,0,0,17,0,199970,0,0,False,67817,43040,45,2,0,0,20,0,0.0,1,0,1.9,19.2,90,17,0,0,0,0,18,2,222038,0,0,True,25348,4968,45,10,0,3,29,1,0.0,0,0,4.4,43.8,90,10,0,0,0,0,19,6,260929,0,1,False,40051,6517,45
28,3,1,2,2,2,49435,38654,True,50,5,2,0,0,12,1,15.0,0,0,3.4,16.6,90,7,0,0,0,0,1,0,48303,2,1,False,0,0,50,12,1,2,35,0,25.5,2,1,10.8,54.8,90,10,0,0,0,0,2,0,65418,28,0,True,9001,9630,50,6,1,0,25,1,34.0,0,0,6.6,25.8,87,3,0,0,0,0,3,0,216726,6,0,False,137326,25286,50,2,0,0,9,0,25.0,1,0,4.5,8.2,90,9,0,0,0,0,4,0,267951,12,0,True,77459,34699,50
29,3,1,2,2,14,50721,41945,False,50,6,12,1,2,35,0,25.5,2,1,10.8,54.8,90,10,0,0,0,0,2,0,65418,28,0,True,9001,9630,50,6,1,0,25,1,34.0,0,0,6.6,25.8,87,3,0,0,0,0,3,0,216726,6,0,False,137326,25286,50,2,0,0,9,0,25.0,1,0,4.5,8.2,90,9,0,0,0,0,4,0,267951,12,0,True,77459,34699,50,2,0,0,14,0,25.0,1,0,4.6,12.6,90,2,0,0,0,0,5,0,288460,8,0,True,49435,38654,50
30,3,1,2,5,4,11300,14912,False,50,8,2,0,0,9,0,25.0,1,0,4.5,8.2,90,9,0,0,0,0,4,0,267951,12,0,True,77459,34699,50,2,0,0,14,0,25.0,1,0,4.6,12.6,90,2,0,0,0,0,5,0,288460,8,0,True,49435,38654,50,2,0,0,18,0,14.9,3,0,7.6,15.2,90,14,0,0,0,0,6,0,308627,46,0,False,50721,41945,50,2,0,0,18,0,14.9,3,0,7.6,15.2,90,14,0,0,0,0,6,0,308627,46,0,False,50721,41945,50
31,3,1,2,9,18,32640,25265,True,51,9,2,0,0,14,0,25.0,1,0,4.6,12.6,90,2,0,0,0,0,5,0,288460,8,0,True,49435,38654,50,2,0,0,18,0,14.9,3,0,7.6,15.2,90,14,0,0,0,0,6,0,308627,46,0,False,50721,41945,50,2,0,0,18,0,14.9,3,0,7.6,15.2,90,14,0,0,0,0,6,0,308627,46,0,False,50721,41945,50,5,1,0,24,1,36.2,0,0,6.4,25.0,90,4,0,0,0,0,8,0,302039,3,1,False,11300,14912,50
32,3,1,2,2,12,83754,20229,True,51,10,2,0,0,18,0,14.9,3,0,7.6,15.2,90,14,0,0,0,0,6,0,308627,46,0,False,50721,41945,50,2,0,0,18,0,14.9,3,0,7.6,15.2,90,14,0,0,0,0,6,0,308627,46,0,False,50721,41945,50,5,1,0,24,1,36.2,0,0,6.4,25.0,90,4,0,0,0,0,8,0,302039,3,1,False,11300,14912,50,9,0,2,29,0,20.2,1,1,8.7,36.2,90,18,0,0,0,0,9,0,317511,31,0,True,32640,25265,51
33,3,1,2,3,11,26252,34801,False,51,11,2,0,0,18,0,14.9,3,0,7.6,15.2,90,14,0,0,0,0,6,0,308627,46,0,False,50721,41945,50,5,1,0,24,1,36.2,0,0,6.4,25.0,90,4,0,0,0,0,8,0,302039,3,1,False,11300,14912,50,9,0,2,29,0,20.2,1,1,8.7,36.2,90,18,0,0,0,0,9,0,317511,31,0,True,32640,25265,51,2,0,0,8,0,7.3,2,0,4.2,16.6,90,12,0,0,0,0,10,0,390185,18,0,True,83754,20229,51
34,3,1,2,10,17,34061,17512,False,51,13,9,0,2,29,0,20.2,1,1,8.7,36.2,90,18,0,0,0,0,9,0,317511,31,0,True,32640,25265,51,2,0,0,8,0,7.3,2,0,4.2,16.6,90,12,0,0,0,0,10,0,390185,18,0,True,83754,20229,51,3,0,0,15,1,2.8,0,0,1.3,8.6,90,11,0,0,0,0,11,0,381694,2,0,False,26252,34801,51,3,0,0,15,1,2.8,0,0,1.3,8.6,90,11,0,0,0,0,11,0,381694,2,0,False,26252,34801,51
35,3,1,2,3,16,77987,14361,True,51,14,2,0,0,8,0,7.3,2,0,4.2,16.6,90,12,0,0,0,0,10,0,390185,18,0,True,83754,20229,51,3,0,0,15,1,2.8,0,0,1.3,8.6,90,11,0,0,0,0,11,0,381694,2,0,False,26252,34801,51,3,0,0,15,1,2.8,0,0,1.3,8.6,90,11,0,0,0,0,11,0,381694,2,0,False,26252,34801,51,10,0,3,34,0,41.6,1,1,12.5,49.0,90,17,0,0,0,0,13,0,368620,34,0,False,34061,17512,51
36,3,1,2,3,6,28099,37731,False,51,15,3,0,0,15,1,2.8,0,0,1.3,8.6,90,11,0,0,0,0,11,0,381694,2,0,False,26252,34801,51,3,0,0,15,1,2.8,0,0,1.3,8.6,90,11,0,0,0,0,11,0,381694,2,0,False,26252,34801,51,10,0,3,34,0,41.6,1,1,12.5,49.0,90,17,0,0,0,0,13,0,368620,34,0,False,34061,17512,51,3,0,0,11,1,26.2,0,0,4.5,2.8,74,16,0,0,0,0,14,0,438068,16,0,True,77987,14361,51
37,3,1,2,1,20,23835,35360,False,51,16,3,0,0,15,1,2.8,0,0,1.3,8.6,90,11,0,0,0,0,11,0,381694,2,0,False,26252,34801,51,10,0,3,34,0,41.6,1,1,12.5,49.0,90,17,0,0,0,0,13,0,368620,34,0,False,34061,17512,51,3,0,0,11,1,26.2,0,0,4.5,2.8,74,16,0,0,0,0,14,0,438068,16,0,True,77987,14361,51,3,0,0,16,1,4.6,0,0,4.7,20.4,90,6,0,0,0,0,15,0,429403,22,0,False,28099,37731,51
38,3,1,2,5,19,88192,116703,True,51,17,10,0,3,34,0,41.6,1,1,12.5,49.0,90,17,0,0,0,0,13,0,368620,34,0,False,34061,17512,51,3,0,0,11,1,26.2,0,0,4.5,2.8,74,16,0,0,0,0,14,0,438068,16,0,True,77987,14361,51,3,0,0,16,1,4.6,0,0,4.7,20.4,90,6,0,0,0,0,15,0,429403,22,0,False,28099,37731,51,1,0,0,3,0,0.2,0,0,0.0,0.0,15,20,0,0,0,0,16,0,420636,0,0,False,23835,35360,51
39,3,1,2,2,5,15387,17079,False,51,18,3,0,0,11,1,26.2,0,0,4.5,2.8,74,16,0,0,0,0,14,0,438068,16,0,True,77987,14361,51,3,0,0,16,1,4.6,0,0,4.7,20.4,90,6,0,0,0,0,15,0,429403,22,0,False,28099,37731,51,1,0,0,3,0,0.2,0,0,0.0,0.0,15,20,0,0,0,0,16,0,420636,0,0,False,23835,35360,51,5,1,0,22,0,31.9,1,0,8.7,31.8,90,19,0,0,0,0,17,0,396383,23,0,True,88192,116703,51
40,3,1,2,2,15,6461,31405,True,51,19,3,0,0,16,1,4.6,0,0,4.7,20.4,90,6,0,0,0,0,15,0,429403,22,0,False,28099,37731,51,1,0,0,3,0,0.2,0,0,0.0,0.0,15,20,0,0,0,0,16,0,420636,0,0,False,23835,35360,51,5,1,0,22,0,31.9,1,0,8.7,31.8,90,19,0,0,0,0,17,0,396383,23,0,True,88192,116703,51,2,0,0,11,0,12.5,2,0,2.7,14.8,90,5,0,0,0,0,18,0,396368,0,0,False,15387,17079,51
41,3,1,2,3,18,9460,32946,False,50,20,1,0,0,3,0,0.2,0,0,0.0,0.0,15,20,0,0,0,0,16,0,420636,0,0,False,23835,35360,51,5,1,0,22,0,31.9,1,0,8.7,31.8,90,19,0,0,0,0,17,0,396383,23,0,True,88192,116703,51,2,0,0,11,0,12.5,2,0,2.7,14.8,90,5,0,0,0,0,18,0,396368,0,0,False,15387,17079,51,2,0,0,8,1,38.3,0,0,8.2,8.2,90,15,0,0,0,0,19,0,371502,35,1,True,6461,31405,51
42,4,1,2,0,2,10920,20094,True,44,5,0,0,0,0,0,0.0,0,0,0.0,0.0,0,7,0,0,0,0,1,0,86132,0,0,False,0,0,45,0,0,0,0,0,0.0,0,0,0.0,0.0,0,10,0,0,0,0,2,0,87552,0,0,True,5829,18428,45,0,0,0,0,0,0.0,0,0,0.0,0.0,0,3,0,0,0,0,3,0,131934,0,0,False,57920,36038,44,2,0,0,15,0,3.8,1,0,0.8,4.2,90,9,0,0,0,0,4,0,115883,0,0,True,14683,33633,44
43,4,1,2,0,14,941,26456,False,44,6,0,0,0,0,0,0.0,0,0,0.0,0.0,0,10,0,0,0,0,2,0,87552,0,0,True,5829,18428,45,0,0,0,0,0,0.0,0,0,0.0,0.0,0,3,0,0,0,0,3,0,131934,0,0,False,57920,36038,44,2,0,0,15,0,3.8,1,0,0.8,4.2,90,9,0,0,0,0,4,0,115883,0,0,True,14683,33633,44,0,0,0,0,0,0.0,0,0,0.0,0.0,0,2,0,0,0,0,5,0,110818,0,0,True,10920,20094,44
44,4,1,2,0,4,1257,7352,False,43,8,2,0,0,15,0,3.8,1,0,0.8,4.2,90,9,0,0,0,0,4,0,115883,0,0,True,14683,33633,44,0,0,0,0,0,0.0,0,0,0.0,0.0,0,2,0,0,0,0,5,0,110818,0,0,True,10920,20094,44,0,0,0,0,0,0.0,0,0,0.0,0.0,0,14,0,0,0,0,6,0,85016,0,0,False,941,26456,44,0,0,0,0,0,0.0,0,0,0.0,0.0,0,14,0,0,0,0,6,0,85016,0,0,False,941,26456,44
45,4,1,2,0,18,2120,7563,True,43,9,0,0,0,0,0,0.0,0,0,0.0,0.0,0,2,0,0,0,0,5,0,110818,0,0,True,10920,20094,44,0,0,0,0,0,0.0,0,0,0.0,0.0,0,14,0,0,0,0,6,0,85016,0,0,False,941,26456,44,0,0,0,0,0,0.0,0,0,0.0,0.0,0,14,0,0,0,0,6,0,85016,0,0,False,941,26456,44,0,0,0,0,0,0.0,0,0,0.0,0.0,0,4,0,0,0,0,8,0,81657,0,0,False,1257,7352,43
46,4,1,2,0,12,917,7171,True,43,10,0,0,0,0,0,0.0,0,0,0.0,0.0,0,14,0,0,0,0,6,0,85016,0,0,False,941,26456,44,0,0,0,0,0,0.0,0,0,0.0,0.0,0,14,0,0,0,0,6,0,85016,0,0,False,941,26456,44,0,0,0,0,0,0.0,0,0,0.0,0.0,0,4,0,0,0,0,8,0,81657,0,0,False,1257,7352,43,0,0,0,0,0,0.0,0,0,0.0,0.0,0,18,0,0,0,0,9,0,77553,0,0,True,2120,7563,43
47,4,1,2,0,11,301,5920,False,43,11,0,0,0,0,0,0.0,0,0,0.0,0.0,0,14,0,0,0,0,6,0,85016,0,0,False,941,26456,44,0,0,0,0,0,0.0,0,0,0.0,0.0,0,4,0,0,0,0,8,0,81657,0,0,False,1257,7352,43,0,0,0,0,0,0.0,0,0,0.0,0.0,0,18,0,0,0,0,9,0,77553,0,0,True,2120,7563,43,0,0,0,0,0,0.0,0,0,0.0,0.0,0,12,0,0,0,0,10,0,71360,0,0,True,917,7171,43
48,4,1,2,0,17,211,2332,False,43,13,0,0,0,0,0,0.0,0,0,0.0,0.0,0,18,0,0,0,0,9,0,77553,0,0,True,2120,7563,43,0,0,0,0,0,0.0,0,0,0.0,0.0,0,12,0,0,0,0,10,0,71360,0,0,True,917,7171,43,0,0,0,0,0,0.0,0,0,0.0,0.0,0,11,0,0,0,0,11,0,65729,0,0,False,301,5920,43,0,0,0,0,0,0.0,0,0,0.0,0.0,0,11,0,0,0,0,11,0,65729,0,0,False,301,5920,43
49,4,1,2,0,16,6735,3844,True,42,14,0,0,0,0,0,0.0,0,0,0.0,0.0,0,12,0,0,0,0,10,0,71360,0,0,True,917,7171,43,0,0,0,0,0,0.0,0,0,0.0,0.0,0,11,0,0,0,0,11,0,65729,0,0,False,301,5920,43,0,0,0,0,0,0.0,0,0,0.0,0.0,0,11,0,0,0,0,11,0,65729,0,0,False,301,5920,43,0,0,0,0,0,0.0,0,0,0.0,0.0,0,17,0,0,0,0,13,0,60967,0,0,False,211,2332,43
50,4,1,2,1,6,11507,5970,False,42,15,0,0,0,0,0,0.0,0,0,0.0,0.0,0,11,0,0,0,0,11,0,65729,0,0,False,301,5920,43,0,0,0,0,0,0.0,0,0,0.0,0.0,0,11,0,0,0,0,11,0,65729,0,0,False,301,5920,43,0,0,0,0,0,0.0,0,0,0.0,0.0,0,17,0,0,0,0,13,0,60967,0,0,False,211,2332,43,0,0,0,0,0,0.0,0,0,0.0,0.0,0,16,0,0,0,0,14,0,64887,0,0,True,6735,3844,42
